year,zip_code,age_group,number_of_visits,age_adjusted_rate,county_fips_code,county
2009,"93612
(36.81293935600007, -119.71109870999999)",All Ages,265,69.90620568,6019,FRESNO
2009,"93612
(36.81293935600007, -119.71109870999999)",Children (0-17),112,108.596771,6019,FRESNO
2009,"93612
(36.81293935600007, -119.71109870999999)",Adults (18+),153,56.47171549,6019,FRESNO
2009,"93614
(37.22061818800006, -119.73446614999995)",All Ages,38,41.56274719,6039,MADERA
2009,"93614
(37.22061818800006, -119.73446614999995)",Children (0-17),16,71.38218538,6039,MADERA
2009,"93614
(37.22061818800006, -119.73446614999995)",Adults (18+),22,31.20857033,6039,MADERA
2009,"93615
(36.519816595000066, -119.28667857299996)",All Ages,30,51.44971037,6107,TULARE
2009,"93615
(36.519816595000066, -119.28667857299996)",Children (0-17),18,84.08459385,6107,TULARE
2009,"93615
(36.519816595000066, -119.28667857299996)",Adults (18+),12,40.11792912,6107,TULARE
2009,"93616
(36.658226746000025, -119.59260606499998)",All Ages,17,87.61408809,6019,FRESNO
2009,"93616
(36.658226746000025, -119.59260606499998)",Children (0-17),,,6019,FRESNO
2009,"93616
(36.658226746000025, -119.59260606499998)",Adults (18+),,,6019,FRESNO
2009,"93618
(36.540629172000024, -119.39171908099996)",All Ages,157,48.05002904,6107,TULARE
2009,"93618
(36.540629172000024, -119.39171908099996)",Children (0-17),95,95.05297206,6107,TULARE
2009,"93618
(36.540629172000024, -119.39171908099996)",Adults (18+),62,31.72923932,6107,TULARE
2009,"93619
(36.85681956700006, -119.64350780399997)",All Ages,72,22.76700691,6019,FRESNO
2009,"93619
(36.85681956700006, -119.64350780399997)",Children (0-17),40,46.60049314,6019,FRESNO
2009,"93619
(36.85681956700006, -119.64350780399997)",Adults (18+),32,14.49132682,6019,FRESNO
2009,"93620
(36.99731966500008, -120.62650881399998)",All Ages,95,88.64087087,6047,MERCED
2009,"93620
(36.99731966500008, -120.62650881399998)",Children (0-17),42,119.8026115,6047,MERCED
2009,"93620
(36.99731966500008, -120.62650881399998)",Adults (18+),53,77.82060754,6047,MERCED
2009,"93622
(36.85103636500003, -120.48079905399999)",All Ages,59,40.16344264,6019,FRESNO
2009,"93622
(36.85103636500003, -120.48079905399999)",Children (0-17),47,114.4292497,6019,FRESNO
2009,"93622
(36.85103636500003, -120.48079905399999)",Adults (18+),12,14.37619307,6019,FRESNO
2009,"93625
(36.62797681700005, -119.67622569599996)",All Ages,46,65.90764769,6019,FRESNO
2009,"93625
(36.62797681700005, -119.67622569599996)",Children (0-17),31,156.9267116,6019,FRESNO
2009,"93625
(36.62797681700005, -119.67622569599996)",Adults (18+),15,34.30317969,6019,FRESNO
2009,"93630
(36.732587170000045, -120.07094772099998)",All Ages,105,51.91278316,6019,FRESNO
2009,"93630
(36.732587170000045, -120.07094772099998)",Children (0-17),58,93.07796414,6019,FRESNO
2009,"93630
(36.732587170000045, -120.07094772099998)",Adults (18+),47,37.61903429,6019,FRESNO
2009,"93631
(36.513616273000025, -119.54894744999996)",All Ages,109,64.68488975,6019,FRESNO
2009,"93631
(36.513616273000025, -119.54894744999996)",Children (0-17),49,106.0663104,6019,FRESNO
2009,"93631
(36.513616273000025, -119.54894744999996)",Adults (18+),60,50.31605634,6019,FRESNO
2009,"93635
(37.060839300000055, -120.84506693499998)",All Ages,312,72.89319364,6047,MERCED
2009,"93635
(37.060839300000055, -120.84506693499998)",Children (0-17),146,108.7313945,6047,MERCED
2009,"93635
(37.060839300000055, -120.84506693499998)",Adults (18+),166,60.44912733,6047,MERCED
2009,"93636
(36.95334820900007, -119.89389743599997)",All Ages,31,29.0397619,6039,MADERA
2009,"93636
(36.95334820900007, -119.89389743599997)",Children (0-17),14,55.19549708,6039,MADERA
2009,"93636
(36.95334820900007, -119.89389743599997)",Adults (18+),17,19.95772929,6039,MADERA
2009,"93637
(36.945527199000026, -120.08664622499998)",All Ages,291,75.83137015,6039,MADERA
2009,"93637
(36.945527199000026, -120.08664622499998)",Children (0-17),145,124.5610546,6039,MADERA
2009,"93637
(36.945527199000026, -120.08664622499998)",Adults (18+),146,58.91100558,6039,MADERA
2009,"93638
(36.98498853900003, -120.05618773699996)",All Ages,517,94.07670651,6039,MADERA
2009,"93638
(36.98498853900003, -120.05618773699996)",Children (0-17),327,188.1228286,6039,MADERA
2009,"93638
(36.98498853900003, -120.05618773699996)",Adults (18+),190,61.42115602,6039,MADERA
2009,"93640
(36.749719526000035, -120.38949745399998)",All Ages,53,38.34266783,6019,FRESNO
2009,"93640
(36.749719526000035, -120.38949745399998)",Children (0-17),37,79.63986537,6019,FRESNO
2009,"93640
(36.749719526000035, -120.38949745399998)",Adults (18+),16,24.00307904,6019,FRESNO
2009,"93644
(37.340666344000056, -119.64173938699997)",All Ages,18,17.92026633,6039,MADERA
2009,"93644
(37.340666344000056, -119.64173938699997)",Children (0-17),,,6039,MADERA
2009,"93644
(37.340666344000056, -119.64173938699997)",Adults (18+),13,12.85672844,6039,MADERA
2009,"93646
(36.62443998300006, -119.31414769799994)",All Ages,80,69.22230002,6019,FRESNO
2009,"93646
(36.62443998300006, -119.31414769799994)",Children (0-17),53,125.4637114,6019,FRESNO
2009,"93646
(36.62443998300006, -119.31414769799994)",Adults (18+),27,49.69364539,6019,FRESNO
2009,"93647
(36.54466568200007, -119.27673719999996)",All Ages,37,29.96221256,6107,TULARE
2009,"93647
(36.54466568200007, -119.27673719999996)",Children (0-17),28,70.45130245,6107,TULARE
2009,"93647
(36.54466568200007, -119.27673719999996)",Adults (18+),,,6107,TULARE
2009,"93648
(36.612087132000056, -119.53721593499995)",All Ages,108,66.11829419,6019,FRESNO
2009,"93648
(36.612087132000056, -119.53721593499995)",Children (0-17),70,133.6808554,6019,FRESNO
2009,"93648
(36.612087132000056, -119.53721593499995)",Adults (18+),38,42.65860662,6019,FRESNO
2009,"93650
(36.84090815700006, -119.79849849599998)",All Ages,53,125.267211,6019,FRESNO
2009,"93650
(36.84090815700006, -119.79849849599998)",Children (0-17),29,236.6710551,6019,FRESNO
2009,"93650
(36.84090815700006, -119.79849849599998)",Adults (18+),24,86.58455408,6019,FRESNO
2009,"93654
(36.60228914500004, -119.44202989899998)",All Ages,141,43.83091432,6019,FRESNO
2009,"93654
(36.60228914500004, -119.44202989899998)",Children (0-17),84,88.09698796,6019,FRESNO
2009,"93654
(36.60228914500004, -119.44202989899998)",Adults (18+),57,28.46044534,6019,FRESNO
2009,"93656
(36.43074832800005, -119.89159892899994)",All Ages,54,76.07489974,6019,FRESNO
2009,"93656
(36.43074832800005, -119.89159892899994)",Children (0-17),35,162.5367675,6019,FRESNO
2009,"93656
(36.43074832800005, -119.89159892899994)",Adults (18+),19,46.05282279,6019,FRESNO
2009,"93657
(36.72577854600007, -119.54293830699999)",All Ages,213,56.29646708,6019,FRESNO
2009,"93657
(36.72577854600007, -119.54293830699999)",Children (0-17),106,97.76842843,6019,FRESNO
2009,"93657
(36.72577854600007, -119.54293830699999)",Adults (18+),107,41.89619513,6019,FRESNO
2009,"93660
(36.600116642000046, -120.16927953999999)",All Ages,24,31.85089801,6019,FRESNO
2009,"93660
(36.600116642000046, -120.16927953999999)",Children (0-17),18,82.31855619,6019,FRESNO
2009,"93660
(36.600116642000046, -120.16927953999999)",Adults (18+),,,6019,FRESNO
2009,"93662
(36.570987725000066, -119.61707713599998)",All Ages,312,90.99053425,6019,FRESNO
2009,"93662
(36.570987725000066, -119.61707713599998)",Children (0-17),195,192.9804334,6019,FRESNO
2009,"93662
(36.570987725000066, -119.61707713599998)",Adults (18+),117,55.57667311,6019,FRESNO
2009,"93675
(36.70532660500004, -119.18961983999998)",All Ages,19,48.33712682,6019,FRESNO
2009,"93675
(36.70532660500004, -119.18961983999998)",Children (0-17),,,6019,FRESNO
2009,"93675
(36.70532660500004, -119.18961983999998)",Adults (18+),14,36.98604683,6019,FRESNO
2009,"93701
(36.74930675100006, -119.78835725299996)",All Ages,182,117.0758507,6019,FRESNO
2009,"93701
(36.74930675100006, -119.78835725299996)",Children (0-17),95,152.5958012,6019,FRESNO
2009,"93701
(36.74930675100006, -119.78835725299996)",Adults (18+),87,104.7422902,6019,FRESNO
2009,"93702
(36.73908729800007, -119.75430978999998)",All Ages,558,104.5503679,6019,FRESNO
2009,"93702
(36.73908729800007, -119.75430978999998)",Children (0-17),314,156.8659744,6019,FRESNO
2009,"93702
(36.73908729800007, -119.75430978999998)",Adults (18+),244,86.38486694,6019,FRESNO
2009,"93703
(36.76817711000007, -119.76287814099999)",All Ages,324,89.59712423,6019,FRESNO
2009,"93703
(36.76817711000007, -119.76287814099999)",Children (0-17),151,122.4826118,6019,FRESNO
2009,"93703
(36.76817711000007, -119.76287814099999)",Adults (18+),173,78.17832584,6019,FRESNO
2009,"93704
(36.79933948900003, -119.80156606999998)",All Ages,216,82.54194073,6019,FRESNO
2009,"93704
(36.79933948900003, -119.80156606999998)",Children (0-17),91,141.5020045,6019,FRESNO
2009,"93704
(36.79933948900003, -119.80156606999998)",Adults (18+),125,62.06929076,6019,FRESNO
2009,"93705
(36.78659993300005, -119.82814881299998)",All Ages,434,97.12794587,6019,FRESNO
2009,"93705
(36.78659993300005, -119.82814881299998)",Children (0-17),237,174.3024256,6019,FRESNO
2009,"93705
(36.78659993300005, -119.82814881299998)",Adults (18+),197,70.33072059,6019,FRESNO
2009,"93706
(36.703288798000074, -119.81781638999996)",All Ages,539,136.0786024,6019,FRESNO
2009,"93706
(36.703288798000074, -119.81781638999996)",Children (0-17),230,174.700101,6019,FRESNO
2009,"93706
(36.703288798000074, -119.81781638999996)",Adults (18+),309,122.6680942,6019,FRESNO
2009,"93710
(36.821816203000026, -119.76609778999995)",All Ages,211,72.55810221,6019,FRESNO
2009,"93710
(36.821816203000026, -119.76609778999995)",Children (0-17),105,153.0067573,6019,FRESNO
2009,"93710
(36.821816203000026, -119.76609778999995)",Adults (18+),106,44.62398786,6019,FRESNO
2009,"93711
(36.83001957300007, -119.83174647799996)",All Ages,119,37.48108191,6019,FRESNO
2009,"93711
(36.83001957300007, -119.83174647799996)",Children (0-17),63,86.41413408,6019,FRESNO
2009,"93711
(36.83001957300007, -119.83174647799996)",Adults (18+),56,20.49010208,6019,FRESNO
2009,"93720
(36.85806658400003, -119.75801607899996)",All Ages,178,38.5459036,6019,FRESNO
2009,"93720
(36.85806658400003, -119.75801607899996)",Children (0-17),92,70.76327477,6019,FRESNO
2009,"93720
(36.85806658400003, -119.75801607899996)",Adults (18+),86,27.35909477,6019,FRESNO
2009,"93721
(36.73629780400006, -119.78558948399996)",All Ages,77,112.7083917,6019,FRESNO
2009,"93721
(36.73629780400006, -119.78558948399996)",Children (0-17),24,130.9096861,6019,FRESNO
2009,"93721
(36.73629780400006, -119.78558948399996)",Adults (18+),53,106.3883727,6019,FRESNO
2009,"93722
(36.80433624600005, -119.87337597499999)",All Ages,574,75.17991714,6019,FRESNO
2009,"93722
(36.80433624600005, -119.87337597499999)",Children (0-17),318,138.1946062,6019,FRESNO
2009,"93722
(36.80433624600005, -119.87337597499999)",Adults (18+),256,53.29938325,6019,FRESNO
2009,"93723
(36.796428336000076, -119.93449716799995)",All Ages,31,42.1509505,6019,FRESNO
2009,"93723
(36.796428336000076, -119.93449716799995)",Children (0-17),14,80.17264349,6019,FRESNO
2009,"93723
(36.796428336000076, -119.93449716799995)",Adults (18+),17,28.94871214,6019,FRESNO
2009,"93725
(36.67984749300007, -119.74189610899998)",All Ages,188,74.61657979,6019,FRESNO
2009,"93725
(36.67984749300007, -119.74189610899998)",Children (0-17),89,114.249946,6019,FRESNO
2009,"93725
(36.67984749300007, -119.74189610899998)",Adults (18+),99,60.85472172,6019,FRESNO
2009,"93726
(36.79348676700005, -119.76323877599998)",All Ages,372,90.80233546,6019,FRESNO
2009,"93726
(36.79348676700005, -119.76323877599998)",Children (0-17),175,149.4561622,6019,FRESNO
2009,"93726
(36.79348676700005, -119.76323877599998)",Adults (18+),197,70.43602,6019,FRESNO
2009,"93727
(36.74864631000003, -119.70352970999994)",All Ages,479,67.97000806,6019,FRESNO
2009,"93727
(36.74864631000003, -119.70352970999994)",Children (0-17),245,113.5785328,6019,FRESNO
2009,"93727
(36.74864631000003, -119.70352970999994)",Adults (18+),234,52.13340104,6019,FRESNO
2009,"93728
(36.758309602000054, -119.81416658599994)",All Ages,152,84.30270131,6019,FRESNO
2009,"93728
(36.758309602000054, -119.81416658599994)",Children (0-17),58,113.8492247,6019,FRESNO
2009,"93728
(36.758309602000054, -119.81416658599994)",Adults (18+),94,74.04328875,6019,FRESNO
2009,"93730
(36.88876839200003, -119.75639973699998)",All Ages,17,18.7369147,6019,FRESNO
2009,"93730
(36.88876839200003, -119.75639973699998)",Children (0-17),,,6019,FRESNO
2009,"93730
(36.88876839200003, -119.75639973699998)",Adults (18+),,,6019,FRESNO
2009,"93901
(36.66714704200007, -121.65602745199999)",All Ages,219,81.25632571,6053,MONTEREY
2009,"93901
(36.66714704200007, -121.65602745199999)",Children (0-17),77,119.5885724,6053,MONTEREY
2009,"93901
(36.66714704200007, -121.65602745199999)",Adults (18+),142,67.94625414,6053,MONTEREY
2009,"93905
(36.68305845200007, -121.61652700699995)",All Ages,434,56.20533624,6053,MONTEREY
2009,"93905
(36.68305845200007, -121.61652700699995)",Children (0-17),259,105.9432289,6053,MONTEREY
2009,"93905
(36.68305845200007, -121.61652700699995)",Adults (18+),175,38.93489246,6053,MONTEREY
2009,"93906
(36.71093600700004, -121.64316623599996)",All Ages,349,55.11881162,6053,MONTEREY
2009,"93906
(36.71093600700004, -121.64316623599996)",Children (0-17),172,90.23439889,6053,MONTEREY
2009,"93906
(36.71093600700004, -121.64316623599996)",Adults (18+),177,42.92565787,6053,MONTEREY
2009,"93907
(36.75990856400006, -121.66491733299995)",All Ages,98,44.98616557,6053,MONTEREY
2009,"93907
(36.75990856400006, -121.66491733299995)",Children (0-17),36,65.54403618,6053,MONTEREY
2009,"93907
(36.75990856400006, -121.66491733299995)",Adults (18+),62,37.84787469,6053,MONTEREY
2009,"93908
(36.60214576000004, -121.66821953699997)",All Ages,20,13.11774737,6053,MONTEREY
2009,"93908
(36.60214576000004, -121.66821953699997)",Children (0-17),12,29.93192778,6053,MONTEREY
2009,"93908
(36.60214576000004, -121.66821953699997)",Adults (18+),,,6053,MONTEREY
2009,"93926
(36.51734863200005, -121.43902918699996)",All Ages,22,26.54842763,6053,MONTEREY
2009,"93926
(36.51734863200005, -121.43902918699996)",Children (0-17),,,6053,MONTEREY
2009,"93926
(36.51734863200005, -121.43902918699996)",Adults (18+),13,21.19609,6053,MONTEREY
2009,"93927
(36.316426888000024, -121.25823785299997)",All Ages,58,35.84934783,6053,MONTEREY
2009,"93927
(36.316426888000024, -121.25823785299997)",Children (0-17),29,56.76927762,6053,MONTEREY
2009,"93927
(36.316426888000024, -121.25823785299997)",Adults (18+),29,28.58533954,6053,MONTEREY
2009,"93930
(36.20177957300007, -121.13330590999999)",All Ages,43,30.08492613,6053,MONTEREY
2009,"93930
(36.20177957300007, -121.13330590999999)",Children (0-17),14,32.08541233,6053,MONTEREY
2009,"93930
(36.20177957300007, -121.13330590999999)",Adults (18+),29,29.39029913,6053,MONTEREY
2009,"93933
(36.67938692200005, -121.79249972999997)",All Ages,121,55.65709768,6053,MONTEREY
2009,"93933
(36.67938692200005, -121.79249972999997)",Children (0-17),46,87.31915976,6053,MONTEREY
2009,"93933
(36.67938692200005, -121.79249972999997)",Adults (18+),75,44.66310833,6053,MONTEREY
2009,"93940
(36.595667356000035, -121.87999944999996)",All Ages,77,27.82148533,6053,MONTEREY
2009,"93940
(36.595667356000035, -121.87999944999996)",Children (0-17),33,60.73500827,6053,MONTEREY
2009,"93940
(36.595667356000035, -121.87999944999996)",Adults (18+),44,16.3929523,6053,MONTEREY
2009,"93950
(36.61888706600007, -121.92096850699994)",All Ages,36,28.47996334,6053,MONTEREY
2009,"93950
(36.61888706600007, -121.92096850699994)",Children (0-17),,,6053,MONTEREY
2009,"93950
(36.61888706600007, -121.92096850699994)",Adults (18+),28,24.33807567,6053,MONTEREY
2009,"93955
(36.61469848100006, -121.83437689299996)",All Ages,194,56.0508349,6053,MONTEREY
2009,"93955
(36.61469848100006, -121.83437689299996)",Children (0-17),90,93.21524631,6053,MONTEREY
2009,"93955
(36.61469848100006, -121.83437689299996)",Adults (18+),104,43.14626986,6053,MONTEREY
2009,"93960
(36.42770682400004, -121.32677596999997)",All Ages,42,19.53319989,6053,MONTEREY
2009,"93960
(36.42770682400004, -121.32677596999997)",Children (0-17),22,33.30209717,6053,MONTEREY
2009,"93960
(36.42770682400004, -121.32677596999997)",Adults (18+),20,14.75223807,6053,MONTEREY
2009,"94002
(37.51719957300003, -122.28965960399995)",All Ages,60,25.23276735,6081,SAN MATEO
2009,"94002
(37.51719957300003, -122.28965960399995)",Children (0-17),16,31.03607127,6081,SAN MATEO
2009,"94002
(37.51719957300003, -122.28965960399995)",Adults (18+),44,23.21769138,6081,SAN MATEO
2009,"94005
(37.68347858800007, -122.40127844999995)",All Ages,17,54.30042073,6081,SAN MATEO
2009,"94005
(37.68347858800007, -122.40127844999995)",Children (0-17),,,6081,SAN MATEO
2009,"94005
(37.68347858800007, -122.40127844999995)",Adults (18+),12,44.75829044,6081,SAN MATEO
2009,"94010
(37.57928970200004, -122.36111756399998)",All Ages,114,29.17662393,6081,SAN MATEO
2009,"94010
(37.57928970200004, -122.36111756399998)",Children (0-17),29,35.97399875,6081,SAN MATEO
2009,"94010
(37.57928970200004, -122.36111756399998)",Adults (18+),85,26.8163776,6081,SAN MATEO
2009,"94014
(37.698016977000066, -122.45579957899997)",All Ages,307,63.90177824,6081,SAN MATEO
2009,"94014
(37.698016977000066, -122.45579957899997)",Children (0-17),85,77.9162332,6081,SAN MATEO
2009,"94014
(37.698016977000066, -122.45579957899997)",Adults (18+),222,59.03555177,6081,SAN MATEO
2009,"94015
(37.68323961300007, -122.47749853699997)",All Ages,339,54.12749422,6081,SAN MATEO
2009,"94015
(37.68323961300007, -122.47749853699997)",Children (0-17),92,70.23021157,6081,SAN MATEO
2009,"94015
(37.68323961300007, -122.47749853699997)",Adults (18+),247,48.53616221,6081,SAN MATEO
2009,"94019
(37.47008667800003, -122.44360749399999)",All Ages,57,32.01304072,6081,SAN MATEO
2009,"94019
(37.47008667800003, -122.44360749399999)",Children (0-17),25,58.47073195,6081,SAN MATEO
2009,"94019
(37.47008667800003, -122.44360749399999)",Adults (18+),32,22.82616035,6081,SAN MATEO
2009,"94022
(37.379797464000035, -122.12687831799997)",All Ages,14,7.861491654,6085,SANTA CLARA
2009,"94022
(37.379797464000035, -122.12687831799997)",Children (0-17),,,6085,SANTA CLARA
2009,"94022
(37.379797464000035, -122.12687831799997)",Adults (18+),,,6085,SANTA CLARA
2009,"94024
(37.35355797600005, -122.088485849)",All Ages,19,10.28454406,6085,SANTA CLARA
2009,"94024
(37.35355797600005, -122.088485849)",Children (0-17),,,6085,SANTA CLARA
2009,"94024
(37.35355797600005, -122.088485849)",Adults (18+),,,6085,SANTA CLARA
2009,"94025
(37.45085568400003, -122.18339814999996)",All Ages,89,22.83399851,6081,SAN MATEO
2009,"94025
(37.45085568400003, -122.18339814999996)",Children (0-17),51,52.30226409,6081,SAN MATEO
